Country,City,Area,Bedrooms,Bathrooms,Price
Saudi Arabia,Riyadh,214,1,1,2205693.75
Saudi Arabia,Riyadh,118,4,3,559890.58
Saudi Arabia,Riyadh,102,4,4,248114.13
Saudi Arabia,Riyadh,229,1,2,700579.48
Saudi Arabia,Riyadh,138,1,1,593417.44
Saudi Arabia,Riyadh,202,1,2,710830.81
Saudi Arabia,Riyadh,96,2,1,307747.71
Saudi Arabia,Riyadh,255,2,1,619605.59
Saudi Arabia,Riyadh,251,3,3,975360.12
Saudi Arabia,Riyadh,267,2,3,963432.37
Saudi Arabia,Riyadh,161,4,1,531234.56
Saudi Arabia,Riyadh,219,4,3,257478.09
Saudi Arabia,Riyadh,252,3,1,837933.18
Saudi Arabia,Riyadh,143,4,2,641142.96
Saudi Arabia,Riyadh,131,4,4,302446.45
Saudi Arabia,Riyadh,126,4,4,410592.76
Saudi Arabia,Riyadh,265,3,2,2125204.45
Saudi Arabia,Riyadh,164,4,3,198240.1
Saudi Arabia,Riyadh,238,4,4,565465.43
Saudi Arabia,Riyadh,278,1,1,229562.99
Saudi Arabia,Riyadh,113,2,3,126952.67
Saudi Arabia,Riyadh,123,2,2,190447.92
Saudi Arabia,Riyadh,210,2,2,736338.18
Saudi Arabia,Riyadh,194,2,1,337396.53
Saudi Arabia,Riyadh,114,4,4,127372.62
Saudi Arabia,Riyadh,209,4,1,1499645.7
Saudi Arabia,Riyadh,270,3,1,1046433.11
Saudi Arabia,Riyadh,267,3,1,1090589.8
Saudi Arabia,Riyadh,217,4,1,265296.22
Saudi Arabia,Riyadh,97,1,3,98072.29
Saudi Arabia,Riyadh,204,3,4,217380.22
Saudi Arabia,Riyadh,265,1,2,837923.73
Saudi Arabia,Riyadh,136,4,3,112725.6
Saudi Arabia,Riyadh,151,4,2,222265.81
Saudi Arabia,Riyadh,267,1,3,2371020.48
Saudi Arabia,Riyadh,222,2,3,2073744.75
Saudi Arabia,Riyadh,131,1,2,1306487.65
Saudi Arabia,Riyadh,179,3,4,2107068
Saudi Arabia,Riyadh,130,2,1,251585.02
Saudi Arabia,Riyadh,234,2,4,1786683.1
Saudi Arabia,Riyadh,248,1,1,330916.95
Saudi Arabia,Riyadh,189,3,3,737691.33
Saudi Arabia,Riyadh,137,3,3,447436.92
Saudi Arabia,Riyadh,266,2,4,2155518.55
Saudi Arabia,Riyadh,192,1,4,363045.56
Saudi Arabia,Riyadh,168,2,3,1940882.11
Saudi Arabia,Riyadh,230,4,3,852750.32
Saudi Arabia,Riyadh,218,3,2,479450.24
Saudi Arabia,Riyadh,246,1,3,220783.91
Saudi Arabia,Riyadh,268,2,1,1274611.48
Saudi Arabia,Riyadh,145,3,1,205201.45
Saudi Arabia,Riyadh,220,2,3,187218.81
Saudi Arabia,Riyadh,219,1,1,1574261.01
Saudi Arabia,Riyadh,147,1,4,1361128.44
Saudi Arabia,Riyadh,202,2,4,2212176.72
Saudi Arabia,Riyadh,275,4,1,475162.71
Saudi Arabia,Riyadh,269,2,3,866579.93
Saudi Arabia,Riyadh,157,3,2,1865598.2
Saudi Arabia,Riyadh,121,2,1,154128.07
Saudi Arabia,Riyadh,273,3,1,1363712.49
Saudi Arabia,Riyadh,117,4,2,152391.58
Saudi Arabia,Riyadh,215,1,2,1032534.47
Saudi Arabia,Riyadh,241,1,4,339730.77
Saudi Arabia,Riyadh,230,4,2,749455.04
Saudi Arabia,Riyadh,114,2,2,1004051.47
Saudi Arabia,Riyadh,179,2,4,240683.27
Saudi Arabia,Riyadh,148,1,2,610800.82
Saudi Arabia,Riyadh,118,4,4,522836.81
Saudi Arabia,Riyadh,141,4,4,193263.83
Saudi Arabia,Riyadh,162,3,1,1719875.93
Saudi Arabia,Riyadh,191,2,4,239915.94
Saudi Arabia,Riyadh,105,3,3,94597.62
Saudi Arabia,Riyadh,90,1,1,320498.39
Saudi Arabia,Riyadh,147,1,2,1161940.97
Saudi Arabia,Riyadh,164,3,4,1671272.98
Saudi Arabia,Riyadh,147,2,4,128824.93
Saudi Arabia,Riyadh,144,4,2,481738.08
Saudi Arabia,Riyadh,89,1,4,934395.99
Saudi Arabia,Riyadh,219,1,2,236587.33
Saudi Arabia,Riyadh,95,2,4,180313.79
Saudi Arabia,Riyadh,143,2,3,1473973.42
Saudi Arabia,Riyadh,266,3,1,767404.9
Saudi Arabia,Riyadh,178,3,4,1846525.06
Saudi Arabia,Riyadh,252,4,1,2431248.64
Saudi Arabia,Riyadh,103,2,4,409084.76
Saudi Arabia,Riyadh,222,2,4,826013.18
Saudi Arabia,Riyadh,277,3,2,1134737.64
Saudi Arabia,Riyadh,120,2,1,162763.63
Saudi Arabia,Riyadh,268,3,3,1298464.9
Saudi Arabia,Riyadh,206,2,1,1833122.35
Saudi Arabia,Riyadh,236,4,3,1139973.84
Saudi Arabia,Riyadh,247,2,2,2033191.31
Saudi Arabia,Riyadh,197,4,2,646224.48
Saudi Arabia,Riyadh,97,1,4,842250.64
Saudi Arabia,Riyadh,219,1,1,2192674.33
Saudi Arabia,Riyadh,260,4,3,862892.97
Saudi Arabia,Riyadh,250,2,2,337085.23
Saudi Arabia,Riyadh,188,2,3,166826.43
Saudi Arabia,Riyadh,275,2,3,2219801.87
Saudi Arabia,Riyadh,171,3,2,832920.26
Saudi Arabia,Riyadh,196,2,1,379007.17
Saudi Arabia,Riyadh,259,4,3,308867.65
Saudi Arabia,Riyadh,91,3,1,216196.54
Saudi Arabia,Riyadh,163,1,2,228215.75
Saudi Arabia,Riyadh,113,4,4,135405.36
Saudi Arabia,Riyadh,140,4,2,167290.37
Saudi Arabia,Riyadh,162,3,4,129704.58
Saudi Arabia,Riyadh,189,2,2,450702.11
Saudi Arabia,Riyadh,113,4,2,145564.44
Saudi Arabia,Riyadh,205,2,1,2146912.25
Saudi Arabia,Riyadh,161,2,1,728056.28
Saudi Arabia,Riyadh,148,4,4,118690.69
Saudi Arabia,Riyadh,195,1,4,166696.33
Saudi Arabia,Riyadh,115,1,3,98097.56
Saudi Arabia,Riyadh,173,1,2,228603.65
Saudi Arabia,Riyadh,241,4,4,290720.49
Saudi Arabia,Riyadh,255,4,2,930616.22
Saudi Arabia,Riyadh,197,1,2,938949.76
Saudi Arabia,Riyadh,196,2,1,682556.9
Saudi Arabia,Riyadh,102,3,4,1095542.81
Saudi Arabia,Riyadh,89,4,3,113032.82
Saudi Arabia,Riyadh,125,4,2,118751.93
Saudi Arabia,Riyadh,137,2,2,1297960.91
Saudi Arabia,Riyadh,240,2,3,494137.32
Saudi Arabia,Riyadh,269,1,4,410390.61
Saudi Arabia,Riyadh,238,1,1,436045.14
Saudi Arabia,Riyadh,169,3,4,316533.57
Saudi Arabia,Riyadh,116,2,4,832397.36
Saudi Arabia,Riyadh,186,4,4,281588.08
Saudi Arabia,Riyadh,112,2,3,160296.53
Saudi Arabia,Riyadh,204,3,2,289369.53
Saudi Arabia,Riyadh,278,3,3,358374.32
Saudi Arabia,Riyadh,192,4,3,161752.06
Saudi Arabia,Riyadh,121,4,3,572240.29
Saudi Arabia,Riyadh,216,4,3,1557906.38
Saudi Arabia,Riyadh,230,2,4,805782.93
Saudi Arabia,Riyadh,90,4,1,383601.32
Saudi Arabia,Riyadh,188,4,2,404781.13
Saudi Arabia,Riyadh,237,3,3,599639.61
Saudi Arabia,Riyadh,89,2,2,337694.4
Saudi Arabia,Riyadh,274,1,1,991386.36
Saudi Arabia,Riyadh,254,4,3,337293.25
Saudi Arabia,Riyadh,191,3,2,1634662.06
Saudi Arabia,Riyadh,272,2,2,963328.82
Saudi Arabia,Riyadh,109,2,2,176012.39
Saudi Arabia,Riyadh,93,3,2,452761.07
Saudi Arabia,Riyadh,207,3,2,284881.27
Saudi Arabia,Riyadh,133,2,2,586627.11
Saudi Arabia,Riyadh,140,2,4,131490.01
Saudi Arabia,Riyadh,106,3,2,115405.55
Saudi Arabia,Riyadh,199,4,3,2149862.51
Saudi Arabia,Riyadh,161,4,2,618517.72
Saudi Arabia,Riyadh,158,1,4,1785715.65
Saudi Arabia,Riyadh,246,3,2,961783.62
Saudi Arabia,Riyadh,232,2,1,376221.88
Saudi Arabia,Riyadh,221,3,3,2154959.65
Saudi Arabia,Riyadh,111,1,4,298601.84
Saudi Arabia,Riyadh,244,1,3,1171994.69
Saudi Arabia,Riyadh,205,4,4,2048303.96
Saudi Arabia,Riyadh,120,2,4,162763.39
Saudi Arabia,Riyadh,218,1,4,373946.79
Saudi Arabia,Riyadh,106,1,2,163127.23
Saudi Arabia,Riyadh,123,3,2,115926.42
Saudi Arabia,Riyadh,128,2,3,1329041.17
Saudi Arabia,Riyadh,138,1,2,619555.15
Saudi Arabia,Riyadh,96,4,3,344844.1
Saudi Arabia,Riyadh,145,4,2,405868.04
Saudi Arabia,Riyadh,174,1,4,1847186.87
Saudi Arabia,Riyadh,257,3,3,1167223.57
Saudi Arabia,Riyadh,149,4,2,372498.78
Saudi Arabia,Riyadh,180,3,3,1601123.69
Saudi Arabia,Riyadh,148,4,4,1240506.39
Saudi Arabia,Riyadh,273,4,2,1998998.73
Saudi Arabia,Riyadh,242,1,2,761319.66
Saudi Arabia,Riyadh,141,2,4,525292.94
Saudi Arabia,Riyadh,152,4,2,172094.66
Saudi Arabia,Riyadh,273,2,4,269226.83
Saudi Arabia,Riyadh,119,3,2,1160888.39
Saudi Arabia,Riyadh,152,2,2,710341.06
Saudi Arabia,Riyadh,252,2,3,2601738.86
Saudi Arabia,Riyadh,231,3,1,219633.58
Saudi Arabia,Riyadh,204,4,4,1672727.53
Saudi Arabia,Riyadh,242,1,3,1920132.86
Saudi Arabia,Riyadh,280,2,1,1381917.94
Saudi Arabia,Riyadh,219,3,3,226131.42
Saudi Arabia,Riyadh,131,4,3,592048
Saudi Arabia,Riyadh,109,2,4,179220.19
Saudi Arabia,Riyadh,139,3,2,421958.32
Saudi Arabia,Riyadh,248,1,3,1985853.15
Saudi Arabia,Riyadh,240,1,1,299648.72
Saudi Arabia,Riyadh,263,3,3,224094.25
Saudi Arabia,Riyadh,213,1,2,2392970.8
Saudi Arabia,Riyadh,193,4,1,327251.96
Saudi Arabia,Riyadh,170,3,2,1461116.61
Saudi Arabia,Riyadh,180,4,3,252668.42
Saudi Arabia,Riyadh,118,3,4,538123.31
Saudi Arabia,Riyadh,248,1,2,917573.31
Saudi Arabia,Riyadh,177,4,4,675984.75
Saudi Arabia,Riyadh,264,1,3,894574.91
Saudi Arabia,Riyadh,262,3,1,635469.92
Saudi Arabia,Riyadh,194,3,1,681325.87
Saudi Arabia,Riyadh,146,3,2,181216.95
Saudi Arabia,Riyadh,114,4,1,95570.57
Saudi Arabia,Riyadh,242,1,1,258826.77
Saudi Arabia,Riyadh,162,2,2,1145971.32
Saudi Arabia,Riyadh,108,2,2,209945.45
Saudi Arabia,Riyadh,202,2,1,172356.6
Saudi Arabia,Riyadh,226,1,1,445096.65
Saudi Arabia,Riyadh,163,2,1,218426.54
Saudi Arabia,Riyadh,142,2,4,1585656.15
Saudi Arabia,Riyadh,162,4,2,229043.74
Saudi Arabia,Riyadh,241,3,2,2016497.16
Saudi Arabia,Riyadh,248,4,1,887981.42
Saudi Arabia,Riyadh,107,2,1,361245.69
Saudi Arabia,Riyadh,188,2,4,348926.62
Saudi Arabia,Riyadh,180,3,4,312775.97
Saudi Arabia,Riyadh,93,1,1,249772.58
Saudi Arabia,Riyadh,174,1,4,613871.89
Saudi Arabia,Riyadh,149,2,2,589194.47
Saudi Arabia,Riyadh,248,4,2,851424.45
Saudi Arabia,Riyadh,196,2,2,213280.77
Saudi Arabia,Riyadh,249,2,3,2382660.64
Saudi Arabia,Riyadh,210,3,4,400373.56
Saudi Arabia,Riyadh,174,2,1,1456187.63
Saudi Arabia,Riyadh,111,4,4,314393.08
Saudi Arabia,Riyadh,174,1,4,161066.4
Saudi Arabia,Riyadh,128,4,1,459326.55
Saudi Arabia,Riyadh,125,3,3,153650.47
Saudi Arabia,Riyadh,118,3,1,905446.14
Saudi Arabia,Riyadh,128,4,4,177082.87
Saudi Arabia,Riyadh,181,1,4,2045967.89
Saudi Arabia,Riyadh,94,3,1,82036.06
Saudi Arabia,Riyadh,275,2,3,1347161.85
Saudi Arabia,Riyadh,206,1,3,767987.63
Saudi Arabia,Riyadh,250,2,4,341185.22
Saudi Arabia,Riyadh,135,1,1,183308.73
Saudi Arabia,Riyadh,281,1,2,793613.67
Saudi Arabia,Riyadh,172,3,2,253941.14
Saudi Arabia,Riyadh,283,2,2,929680.19
Saudi Arabia,Riyadh,115,4,3,417329.75
Saudi Arabia,Riyadh,266,4,4,2475852.98
Saudi Arabia,Riyadh,189,1,1,613782.05
Saudi Arabia,Riyadh,264,2,3,234378.54
Saudi Arabia,Riyadh,243,3,2,2686649.8
Saudi Arabia,Riyadh,263,2,3,528101.64
Saudi Arabia,Riyadh,120,2,3,471683.67
Saudi Arabia,Riyadh,118,1,2,390641.42
Saudi Arabia,Riyadh,150,2,1,196779.02
Saudi Arabia,Riyadh,153,2,2,150385.63
Saudi Arabia,Riyadh,245,1,1,648340.09
Saudi Arabia,Riyadh,231,1,4,457881.87
Saudi Arabia,Riyadh,194,1,2,2306265.3
Saudi Arabia,Riyadh,105,3,3,92517.61
Saudi Arabia,Riyadh,218,2,2,851302.9
Saudi Arabia,Riyadh,207,3,2,462386.09
Saudi Arabia,Riyadh,275,4,1,303198.23
Saudi Arabia,Riyadh,154,1,3,356462.91
Saudi Arabia,Riyadh,164,1,4,1317689.08
Saudi Arabia,Riyadh,115,2,4,146234.48
Saudi Arabia,Riyadh,162,1,4,202795.49
Saudi Arabia,Riyadh,148,3,2,143085.96
Saudi Arabia,Riyadh,137,1,4,262749.06
Saudi Arabia,Riyadh,242,2,1,782956.29
Saudi Arabia,Riyadh,237,1,2,1144641.2
Saudi Arabia,Riyadh,269,1,3,2325387.11
Saudi Arabia,Riyadh,239,2,1,2057282.56
Saudi Arabia,Riyadh,173,4,1,152057.64
Saudi Arabia,Riyadh,138,3,3,188992.02
Saudi Arabia,Riyadh,98,2,4,135400.9
Saudi Arabia,Riyadh,152,1,4,1764000.97
Saudi Arabia,Riyadh,203,1,3,208080.19
Saudi Arabia,Riyadh,246,3,1,2210962.9
Saudi Arabia,Riyadh,160,4,3,404911.68
Saudi Arabia,Riyadh,96,2,2,338112.31
Saudi Arabia,Riyadh,90,3,1,124017.4
Saudi Arabia,Riyadh,232,2,1,215094.97
Saudi Arabia,Riyadh,135,1,1,960725.71
Saudi Arabia,Riyadh,194,3,3,297301.42
Saudi Arabia,Riyadh,145,2,2,462499.21
Saudi Arabia,Riyadh,163,1,4,277845.79
Saudi Arabia,Riyadh,249,2,2,306490.89
Saudi Arabia,Riyadh,96,3,1,92277.45
Saudi Arabia,Riyadh,247,3,3,1993278.14
Saudi Arabia,Riyadh,120,4,1,557383.43
Saudi Arabia,Riyadh,99,4,3,1037011.35
Saudi Arabia,Riyadh,234,2,3,1658402.75
Saudi Arabia,Riyadh,162,4,1,758773.74
Saudi Arabia,Riyadh,271,1,3,2348033.16
Saudi Arabia,Riyadh,93,2,4,174979.67
Saudi Arabia,Riyadh,259,2,2,379574.92
Saudi Arabia,Riyadh,277,2,2,1026993.67
Saudi Arabia,Riyadh,105,4,4,149199.01
Saudi Arabia,Riyadh,235,4,4,448528.42
Saudi Arabia,Riyadh,217,2,4,237460.26
Saudi Arabia,Riyadh,219,3,1,780478.22
Saudi Arabia,Riyadh,224,3,4,1631473.76
Saudi Arabia,Riyadh,207,1,3,861394.03
Saudi Arabia,Riyadh,140,2,2,179445.74
Saudi Arabia,Riyadh,191,2,1,859112.75
Saudi Arabia,Riyadh,104,1,2,207812.27
Saudi Arabia,Riyadh,274,4,4,891676
Saudi Arabia,Riyadh,264,4,4,436727.79
Saudi Arabia,Riyadh,124,1,1,177406.28
Saudi Arabia,Riyadh,263,2,4,377451.88
Saudi Arabia,Riyadh,139,2,2,1187780.62
Saudi Arabia,Riyadh,164,3,1,1690909.39
Saudi Arabia,Riyadh,165,2,3,1647055.82
Saudi Arabia,Riyadh,252,4,2,932781.25
Saudi Arabia,Riyadh,137,1,3,631289.84
Saudi Arabia,Riyadh,176,2,4,378597.56
Saudi Arabia,Riyadh,206,4,3,235549.31
Saudi Arabia,Riyadh,259,4,1,2786406.09
Saudi Arabia,Riyadh,154,3,4,382460.18
Saudi Arabia,Riyadh,184,4,2,872517.91
Saudi Arabia,Riyadh,119,3,4,893458.15
Saudi Arabia,Riyadh,103,4,2,341628.46
Saudi Arabia,Riyadh,184,2,1,164156.36
Saudi Arabia,Riyadh,262,1,2,691917.22
Saudi Arabia,Riyadh,282,1,4,256017.84
Saudi Arabia,Riyadh,251,2,3,926660.32
Saudi Arabia,Riyadh,179,3,2,648332.79
Saudi Arabia,Riyadh,199,1,2,554744.97
Saudi Arabia,Riyadh,165,4,4,178703.79
Saudi Arabia,Riyadh,191,4,1,773223.94
Saudi Arabia,Riyadh,154,4,1,567469.71
Saudi Arabia,Riyadh,253,1,1,298620.06
Saudi Arabia,Riyadh,136,2,1,385839.16
Saudi Arabia,Riyadh,250,3,2,665146.92
Saudi Arabia,Riyadh,110,2,4,343992.11
Saudi Arabia,Riyadh,178,1,1,224356.9
Saudi Arabia,Riyadh,272,3,4,400240.47
Saudi Arabia,Riyadh,137,1,1,492148.33
Saudi Arabia,Riyadh,234,1,3,397428.29
Saudi Arabia,Riyadh,166,3,2,648084.59
Saudi Arabia,Riyadh,108,1,1,168178.55
Saudi Arabia,Riyadh,226,2,2,850083.03
Saudi Arabia,Riyadh,138,3,1,122684.79
Saudi Arabia,Riyadh,105,4,3,210989.18
Saudi Arabia,Riyadh,149,1,3,1306783.9
Saudi Arabia,Riyadh,175,2,2,1763290.09
Saudi Arabia,Riyadh,109,1,4,856274.76
Saudi Arabia,Riyadh,237,2,2,311658.58
Saudi Arabia,Riyadh,215,4,1,920714.13
Saudi Arabia,Riyadh,124,4,1,506244.29
Saudi Arabia,Riyadh,117,3,2,462541.77
Saudi Arabia,Riyadh,113,3,2,404747.9
Saudi Arabia,Riyadh,210,3,1,403086.88
Saudi Arabia,Riyadh,283,1,1,1154480.54
Saudi Arabia,Riyadh,124,3,1,1172561.49
Saudi Arabia,Riyadh,112,1,2,269622.75
Saudi Arabia,Riyadh,93,2,2,202718.75
Saudi Arabia,Riyadh,101,3,4,90030.71
Saudi Arabia,Riyadh,121,4,2,1053524.21
Saudi Arabia,Riyadh,124,1,3,142003.73
Saudi Arabia,Riyadh,197,1,3,2217820.27
Saudi Arabia,Riyadh,182,1,3,252935.42
Saudi Arabia,Riyadh,165,2,4,242619.52
Saudi Arabia,Riyadh,93,2,1,349196.13
Saudi Arabia,Riyadh,265,4,3,881201.19
Saudi Arabia,Riyadh,230,4,1,238039.52
Saudi Arabia,Riyadh,280,4,3,792773.89
Saudi Arabia,Riyadh,137,4,1,268546.06
Saudi Arabia,Riyadh,237,3,2,1926220.6
Saudi Arabia,Riyadh,279,1,1,3019747.7
Saudi Arabia,Riyadh,267,2,2,366635.3
Saudi Arabia,Riyadh,282,3,1,609324.77
Saudi Arabia,Riyadh,154,1,1,1233919.52
Saudi Arabia,Riyadh,280,3,1,1232056.96
Saudi Arabia,Riyadh,247,4,3,2036776.27
Saudi Arabia,Riyadh,205,1,1,1546479.05
Saudi Arabia,Riyadh,129,4,4,139126.68
Saudi Arabia,Riyadh,279,1,3,549149.1
Saudi Arabia,Riyadh,146,1,3,571662.37
Saudi Arabia,Riyadh,112,2,3,1184533.16
Saudi Arabia,Riyadh,114,2,2,224051.63
Saudi Arabia,Riyadh,146,1,1,178768.14
Saudi Arabia,Riyadh,163,3,4,168341.98
Saudi Arabia,Riyadh,256,1,1,456785.19
Saudi Arabia,Riyadh,138,3,2,152195.81
Saudi Arabia,Riyadh,201,3,4,239141.9
Saudi Arabia,Riyadh,191,3,3,195296.19
Saudi Arabia,Riyadh,263,3,3,242791.77
Saudi Arabia,Riyadh,117,3,1,284257.77
Saudi Arabia,Riyadh,165,4,1,381936.44
Saudi Arabia,Riyadh,194,4,2,282119.02
Saudi Arabia,Riyadh,92,4,3,315807.14
Saudi Arabia,Riyadh,253,1,4,1890995.83
Saudi Arabia,Riyadh,148,2,2,188392.26
Saudi Arabia,Riyadh,228,3,1,402950.59
Saudi Arabia,Riyadh,130,3,1,150890.42
Saudi Arabia,Riyadh,140,1,1,193791.94
Saudi Arabia,Riyadh,229,4,1,868091.11
Saudi Arabia,Riyadh,270,1,2,817518.77
Saudi Arabia,Riyadh,242,3,1,836253.09
Saudi Arabia,Riyadh,91,2,3,173790.08
Saudi Arabia,Riyadh,263,4,3,2072973.73
Saudi Arabia,Riyadh,103,2,1,184050.58
Saudi Arabia,Riyadh,188,4,2,176074.23
Saudi Arabia,Riyadh,155,4,2,1783308.46
Saudi Arabia,Riyadh,179,4,4,1995342.34
Saudi Arabia,Riyadh,106,4,1,366396.41
Saudi Arabia,Riyadh,274,1,1,428546.33
Saudi Arabia,Riyadh,147,4,3,209677.53
Saudi Arabia,Riyadh,98,1,4,95586.27
Saudi Arabia,Riyadh,177,4,1,468858.36
Saudi Arabia,Riyadh,143,4,1,688146.5
Saudi Arabia,Riyadh,279,4,3,683093.39
Saudi Arabia,Riyadh,269,3,3,275640.67
Saudi Arabia,Riyadh,153,3,2,267751.65
Saudi Arabia,Riyadh,214,4,4,214745.99
Saudi Arabia,Riyadh,252,2,1,1179848.12
Saudi Arabia,Riyadh,119,2,4,206980.53
Saudi Arabia,Riyadh,157,4,4,1653547.42
Saudi Arabia,Riyadh,182,2,3,1320093.62
Saudi Arabia,Riyadh,148,4,3,575335.07
Saudi Arabia,Riyadh,283,4,3,411639.45
Saudi Arabia,Riyadh,229,3,3,1991522.06
Saudi Arabia,Riyadh,110,1,3,465778.93
Saudi Arabia,Riyadh,214,3,3,226192.85
Saudi Arabia,Riyadh,229,1,2,311334.64
Saudi Arabia,Riyadh,209,1,1,513247.69
Saudi Arabia,Riyadh,182,1,1,1937117.29
Saudi Arabia,Riyadh,152,3,1,1264448.17
Saudi Arabia,Riyadh,172,1,1,1771907.08
Saudi Arabia,Riyadh,194,3,2,306040.72
Saudi Arabia,Riyadh,253,3,4,2993999.12
Saudi Arabia,Riyadh,147,1,1,140601.01
Saudi Arabia,Riyadh,210,3,3,1734113.04
Saudi Arabia,Riyadh,270,2,4,1210032.43
Saudi Arabia,Riyadh,102,1,4,1091397.81
Saudi Arabia,Riyadh,108,2,2,353212.68
Saudi Arabia,Riyadh,149,2,1,502691.76
Saudi Arabia,Riyadh,109,3,3,1178270.13
Saudi Arabia,Riyadh,264,3,1,936794.6
Saudi Arabia,Riyadh,162,1,4,367174.55
Saudi Arabia,Riyadh,123,2,2,1275813.77
Saudi Arabia,Riyadh,282,1,1,1287924.76
Saudi Arabia,Riyadh,234,1,3,332881.78
Saudi Arabia,Riyadh,216,1,2,607270.07
Saudi Arabia,Riyadh,109,2,1,136659.64
Saudi Arabia,Riyadh,215,2,1,661336.85
Saudi Arabia,Riyadh,234,1,3,323416.91
Saudi Arabia,Riyadh,111,1,2,465627.21
Saudi Arabia,Riyadh,203,3,4,244947.38
Saudi Arabia,Riyadh,158,3,4,404294.03
Saudi Arabia,Riyadh,196,4,1,185592.35
Saudi Arabia,Riyadh,95,4,3,371280.69
Saudi Arabia,Riyadh,281,2,2,2248792.7
Saudi Arabia,Riyadh,154,2,4,1516465.32
Saudi Arabia,Riyadh,141,2,2,211792.96
Saudi Arabia,Riyadh,155,3,2,270935.61
Saudi Arabia,Riyadh,165,2,4,273640.19
Saudi Arabia,Riyadh,160,1,4,372095.36
Saudi Arabia,Riyadh,151,3,2,524694.75
Saudi Arabia,Riyadh,208,2,1,852265.84
Saudi Arabia,Riyadh,166,1,2,199632.88
Saudi Arabia,Riyadh,98,4,4,370131.68
Saudi Arabia,Riyadh,253,2,4,2923004.54
Saudi Arabia,Riyadh,278,2,2,412148.44
Saudi Arabia,Riyadh,121,2,4,421770.79
Saudi Arabia,Riyadh,95,1,1,187496.28
Saudi Arabia,Riyadh,265,4,4,258797.05
Saudi Arabia,Riyadh,167,2,4,790428.6
Saudi Arabia,Riyadh,280,4,3,820671.48
Saudi Arabia,Riyadh,124,1,1,446784.74
Saudi Arabia,Riyadh,184,4,1,861776.99
Saudi Arabia,Riyadh,265,2,4,850082.76
Saudi Arabia,Riyadh,115,1,2,153965.33
Saudi Arabia,Riyadh,189,1,1,163908.72
Saudi Arabia,Riyadh,218,4,4,413163.28
Saudi Arabia,Riyadh,273,2,3,370895.1
Saudi Arabia,Riyadh,174,1,4,228053.22
Saudi Arabia,Riyadh,208,1,4,367085.96
Saudi Arabia,Riyadh,154,2,3,140396.71
Saudi Arabia,Riyadh,276,3,3,704860.25
Saudi Arabia,Riyadh,202,4,4,227083.67
Saudi Arabia,Riyadh,132,2,4,124165.15
Saudi Arabia,Riyadh,237,2,2,747219.73
Saudi Arabia,Riyadh,146,4,1,122213.93
Saudi Arabia,Riyadh,215,3,2,834939.27
Saudi Arabia,Riyadh,104,1,4,103579.04
Saudi Arabia,Riyadh,238,4,2,339708.81
Saudi Arabia,Riyadh,139,3,3,519320.43
Saudi Arabia,Riyadh,136,2,4,175299.77
Saudi Arabia,Riyadh,228,1,3,547628.46
Saudi Arabia,Riyadh,127,1,2,133602.03
Saudi Arabia,Riyadh,232,2,1,263702.22
Saudi Arabia,Riyadh,136,1,4,598608.98
Saudi Arabia,Riyadh,224,1,2,183048.65
Saudi Arabia,Riyadh,263,3,1,265242.88
Saudi Arabia,Riyadh,228,4,3,499269.48
Saudi Arabia,Riyadh,142,4,4,363911.53
Saudi Arabia,Riyadh,217,3,3,306691.27
Saudi Arabia,Riyadh,198,4,3,536749.69
Saudi Arabia,Riyadh,119,1,2,524485.39
Saudi Arabia,Riyadh,191,3,4,2199097.31
Saudi Arabia,Riyadh,206,2,3,2003778.93
Saudi Arabia,Riyadh,173,1,3,476251.63
Saudi Arabia,Riyadh,284,1,3,830145.33
Saudi Arabia,Riyadh,196,4,4,2327264.03
Saudi Arabia,Riyadh,269,4,1,894676.06
Saudi Arabia,Riyadh,141,1,3,665984.75
Saudi Arabia,Riyadh,265,4,2,1136760.9
Saudi Arabia,Riyadh,157,4,4,258325
Saudi Arabia,Riyadh,99,2,3,215197.91
Saudi Arabia,Riyadh,225,1,1,1869688.24
Saudi Arabia,Riyadh,261,3,2,581828.86
Saudi Arabia,Riyadh,92,2,2,100682.68
Saudi Arabia,Riyadh,106,2,1,1005668.97
Saudi Arabia,Riyadh,91,1,1,277762.07
Saudi Arabia,Riyadh,140,1,4,1657294.46
Saudi Arabia,Riyadh,207,4,4,949843.95
Saudi Arabia,Riyadh,224,2,4,284528.25
Saudi Arabia,Riyadh,220,2,1,1580924.62
Saudi Arabia,Riyadh,162,2,2,1353518.17
Saudi Arabia,Riyadh,122,4,3,1134839.23
Saudi Arabia,Riyadh,136,2,2,468403.9
Saudi Arabia,Riyadh,94,4,1,300238.97
Saudi Arabia,Riyadh,267,2,2,387226.36
Saudi Arabia,Riyadh,241,1,1,2142904.25
Saudi Arabia,Riyadh,215,1,4,671843.25
Saudi Arabia,Riyadh,181,3,1,601158.88
Saudi Arabia,Riyadh,180,1,2,277361.73
Saudi Arabia,Riyadh,245,3,1,2779684.16
Saudi Arabia,Riyadh,167,3,1,510824.05
Saudi Arabia,Riyadh,231,4,4,257786.34
Saudi Arabia,Riyadh,163,2,3,558508.79
Saudi Arabia,Riyadh,207,2,4,256749.15
Saudi Arabia,Riyadh,179,2,3,1530545.09
Saudi Arabia,Riyadh,169,3,3,2006503.86
Saudi Arabia,Riyadh,188,4,3,229570.85
Saudi Arabia,Riyadh,225,4,1,351073.77
